,cu_local_no,cu_established_no,cu_alcohol_no,cu_bakery_no,cu_dairy_no,cu_flower_no,cu_fuel_no,cu_garden_no,cu_grocery_no,cu_meat_no,cu_misc_no,cu_natural_prod_no,cu_packaged_no,cu_pharmaceutical_no,cu_prepared_no,cu_restaurant_no,cu_salad_no,cu_seafood_no,cu_skin_no,cu_travel_no,cu_vegetable_no,customer_id,no_of_tran,no_of_days,qty,max_sp,min_sp,avg_sp,max_od,min_od,avg_od,max_cd,min_cd,avg_cd
483,150,548,0,9,34,0,28,0,483,4,1,22,7,95,13,0,0,1,1,0,0,1532,698,84,370918,1809.85,12.11,171.5736533,0,-312.03,-21.53762178,0,-89.05,-0.719541547
484,323,890,1,19,186,2,36,0,687,14,4,98,24,96,28,0,0,8,10,0,0,942,1213,124,630042,2671.5,3.56,144.5908986,0,-548.55,-17.84131904,0,-35.62,-0.02936521
485,255,1660,0,5,48,4,1,0,1227,48,24,128,39,336,36,0,3,15,1,0,0,808,1915,191,14029,1281.96,3.56,111.6384909,0,-284.96,-12.12367624,0,-71.24,-0.246454308
486,40,269,0,4,0,0,0,0,237,1,2,2,22,27,10,0,2,2,0,0,0,635,309,17,337,1258.81,10.33,115.2733333,0,-160.29,-16.88902913,0,-35.62,-0.115275081
487,162,622,0,13,8,0,14,0,650,12,1,20,9,46,3,0,0,4,4,0,0,521,784,73,204798,1374.93,12.11,109.8241199,0,-801.09,-24.94530612,0,-35.62,-0.06815051
488,47,485,3,1,7,1,2,0,432,5,0,10,27,38,6,0,0,0,0,0,0,906,532,33,31036,1648.14,12.11,105.1830827,0,-178.1,-19.33302632,0,-106.5,-3.078571429
489,456,855,0,16,8,0,18,0,915,6,0,43,69,211,11,0,0,2,12,0,0,446,1311,123,236483,1603.26,7.12,120.6607246,0,-462.35,-12.98508009,0,-35.62,-0.054340198
490,583,1071,2,12,60,0,0,1,1013,37,1,188,82,224,2,0,0,3,28,0,1,1347,1654,54,2366,2705.7,11.75,117.7018017,0,-356.2,-15.70525998,0,-142.48,-0.38117896
491,335,323,0,12,0,0,0,0,491,45,0,14,77,18,0,0,0,1,0,0,0,1079,658,110,885,497.97,12.11,100.9913374,0,-249.34,-18.36524316,0,0,0
492,1626,2896,0,72,93,11,92,2,3233,46,11,140,208,517,63,1,1,26,6,0,0,1555,4522,386,457828,1446.53,6.06,114.5825166,0,-925.41,-21.86237284,0,-534.3,-0.900727554
493,45,172,0,12,6,0,0,0,113,18,0,9,16,38,3,0,0,2,0,0,0,804,217,66,439,2265.43,10.69,150.803318,0,-712.4,-39.5921659,0,0,0
494,225,567,4,4,13,2,0,0,590,34,1,42,24,57,7,0,0,6,8,0,0,74,792,73,866,3561.64,11.75,91.41219697,0,-672.86,-12.80175505,0,0,0
495,585,1435,1,50,0,2,69,3,1513,86,3,61,75,108,29,0,7,10,3,0,0,989,2020,307,687550,2493.04,8.9,139.3609752,0,-2493.4,-21.83516832,0,-89.05,-0.114613861
496,211,244,1,1,1,2,0,0,276,15,0,13,124,17,0,0,2,1,2,0,0,1205,455,70,621,818.9,10.33,104.3764396,0,-390.04,-31.46813187,0,-89.05,-0.219208791
497,302,1296,0,19,13,6,0,4,938,18,2,95,96,341,12,0,0,26,24,4,0,533,1598,125,1889,1313.31,8.9,140.5494931,0,-508.65,-13.91857322,0,-39.18,-0.093617021
498,501,863,0,18,144,5,0,0,816,50,5,126,48,92,32,0,0,28,0,0,0,1044,1364,85,43921,1272.35,11.75,108.851107,0,-1068.6,-33.31796188,0,-355.84,-1.354780059
499,123,326,0,6,1,0,0,0,353,3,0,3,20,61,1,0,0,0,0,1,0,639,449,34,635,761.56,12.11,101.0945657,0,-452.02,-19.60723831,0,-142.48,-0.559287305
500,261,1298,0,39,7,2,0,0,1022,37,0,184,50,152,47,0,1,8,9,1,0,1036,1559,61,2147,3205.44,6.06,118.7646632,0,-402.51,-17.37788326,0,-89.05,-0.079967928
501,417,413,0,8,6,0,27,0,652,10,1,14,78,34,0,0,0,0,0,0,0,1506,830,102,331553,2265.43,3.56,95.75149398,0,-352.64,-23.62228916,0,-71.24,-1.999891566
502,149,1140,0,14,77,1,3,0,874,28,2,120,43,88,34,0,0,5,0,0,0,426,1289,83,49383,3417.38,12.11,145.0854383,0,-209.09,-15.54040341,0,-26.71,-0.034538402
503,115,401,2,9,5,0,0,0,395,3,0,9,27,52,10,0,1,1,1,1,0,309,516,97,657,1388.82,3.56,82.84414729,0,-355.84,-15.37436047,0,-89.05,-0.503914729
504,137,473,0,17,0,0,0,0,440,12,1,62,35,32,11,0,0,0,0,0,0,1329,610,59,825,646.86,17.45,100.5612787,0,-234.38,-23.43983607,0,0,0
505,679,1557,0,26,4,2,66,0,1578,7,1,109,90,340,5,0,0,2,6,0,0,866,2236,279,883687,1644.22,6.06,123.6883184,0,-213.72,-17.59849284,0,-89.05,-0.10513864
506,278,1412,0,28,10,3,0,0,1267,30,2,99,79,133,32,0,0,6,1,0,0,1529,1690,54,2014,852.74,3.56,97.23510651,0,-624.06,-18.89207101,0,-89.05,-1.454514793
507,60,238,0,46,47,3,5,4,137,5,0,11,7,26,5,0,0,2,0,0,0,256,298,75,52230,1341.09,21.02,107.5778188,0,-355.84,-13.14597315,0,-35.62,-0.609597315
508,243,1009,0,11,9,1,43,0,847,8,0,34,95,189,5,0,0,2,8,0,0,1259,1252,106,442205,1483.57,5.34,145.7928754,0,-818.9,-19.48396965,0,-53.43,-0.396884984
509,200,625,1,27,30,2,0,0,564,0,1,54,26,97,20,0,0,0,3,0,0,924,825,71,961,728.43,2.85,108.1197212,0,-234.02,-13.41290909,0,-35.62,-0.043175758
510,211,480,0,3,3,0,0,0,517,18,2,14,37,90,2,0,0,5,0,0,0,829,691,88,5489,704.92,7.12,80.19047757,0,-226.54,-13.34620839,0,-47.73,-0.069073806
511,137,338,3,0,7,0,0,0,344,14,0,34,17,27,7,5,1,15,0,0,1,1442,475,43,691,737.33,12.11,114.6857053,0,-144.26,-20.77884211,0,-71.24,-0.149978947
512,339,1012,1,1,13,0,26,0,904,16,0,33,41,298,13,0,0,4,1,0,0,1385,1351,192,176243,2388.32,3.56,102.5905699,0,-212.3,-12.57466321,0,-88.69,-0.778830496
513,302,483,0,12,0,0,13,0,539,40,0,21,111,43,2,0,1,2,0,0,1,181,785,107,142095,1175.82,7.12,99.87146497,0,-284.96,-17.52598726,0,-46.31,-0.242751592
514,281,1844,0,4,9,1,34,3,1644,36,1,63,134,182,1,0,0,11,1,1,0,1387,2125,140,418523,1494.97,3.56,90.84977882,0,-355.49,-18.61265412,0,-89.05,-0.666287059
515,423,728,0,0,0,0,1,0,935,15,1,17,106,68,5,0,0,2,1,0,0,852,1151,101,17710,712.4,6.41,78.57039965,0,-356.2,-21.25106864,0,-66.97,-0.160929626
516,243,868,0,18,3,1,13,0,886,16,9,26,49,82,6,0,0,2,0,0,0,46,1111,204,112186,1330.05,7.12,89.11173717,0,-1441.19,-18.27770477,0,-89.05,-0.867245725
517,34,204,0,2,0,0,0,0,196,1,0,5,7,24,0,0,0,3,0,0,0,252,238,20,314,1133.78,17.45,127.6147899,0,-234.02,-12.64180672,0,-35.62,-0.269369748
518,134,512,0,0,11,0,1,0,491,8,0,28,29,55,17,0,0,4,2,0,0,24,646,95,9500,837.43,12.11,124.4429876,0,-267.15,-16.63648607,0,-12.47,-0.019303406
519,271,913,8,3,20,0,4,0,898,13,1,25,18,176,3,0,0,7,6,2,0,809,1184,169,35706,1626.77,7.12,108.7592568,0,-334.12,-19.10309966,0,-89.05,-0.41816723
520,178,442,0,4,0,0,0,0,496,12,1,23,47,26,4,0,0,7,0,0,0,606,620,69,765,448.1,5.34,69.12143548,0,-142.48,-15.64464516,0,-35.62,-0.057451613
521,103,424,0,4,10,0,0,0,405,5,0,16,18,68,0,0,0,1,0,0,0,641,527,45,927,712.04,10.33,136.59926,0,-159.93,-15.30104364,0,-39.18,-0.803624288
522,115,602,0,4,5,1,0,0,523,1,1,27,34,105,11,0,3,0,2,0,0,180,717,39,837,783.28,6.06,115.3572943,0,-284.96,-17.18799163,0,-117.19,-0.430725244
523,314,257,0,2,16,0,0,0,455,20,5,8,18,42,2,0,1,2,0,0,0,990,571,87,9275,284.96,8.9,45.7267951,0,-170.26,-9.786900175,0,-14.25,-0.024956217
524,209,1178,0,6,5,0,0,0,1034,26,2,60,151,72,5,0,0,13,13,0,0,192,1387,52,1719,2492.69,8.9,108.4933309,0,-185.22,-19.40111752,0,-53.43,-0.097591925
525,187,377,0,3,19,0,0,0,424,17,0,26,25,23,2,18,0,6,0,0,1,854,564,64,659,498.32,3.56,94.4556383,0,-355.84,-18.14464539,0,-19.59,-0.034734043
526,318,864,0,18,1,0,0,0,902,34,1,31,127,54,4,0,0,6,2,2,0,47,1182,92,1656,1280.9,3.56,105.4383756,0,-356.2,-19.2319797,0,-17.81,-0.022597293
527,79,628,0,4,0,0,0,0,523,13,0,22,87,50,3,0,0,5,0,0,0,915,707,47,978,640.8,6.06,120.7465912,0,-213.36,-18.15405941,0,-35.62,-0.050381895
528,1017,1799,0,43,25,0,75,0,1946,65,3,194,180,235,24,0,0,19,7,0,0,1033,2816,264,696150,4986.44,7.12,129.8024148,0,-1424.8,-25.33209517,0,-89.05,-0.247794744
529,572,1173,0,12,4,0,15,0,1405,20,2,35,78,140,19,1,0,10,4,0,0,889,1745,300,67700,1460.42,7.12,93.20109456,0,-427.44,-20.08380516,0,-355.84,-2.204744986
530,416,1390,0,24,12,3,21,1,1330,40,2,90,82,170,20,0,0,8,3,0,0,327,1806,184,330652,2133.64,7.12,96.7659856,0,-195.91,-13.07136213,0,-152.81,-0.402547065
531,316,810,0,3,0,0,0,0,961,18,1,29,74,39,1,0,0,0,0,0,0,843,1126,88,1479,640.8,11.75,89.96034636,0,-391.46,-31.14291297,0,-89.05,-0.885435169
532,135,2007,0,18,0,1,0,0,1603,85,0,16,160,217,11,0,0,28,0,0,3,1257,2142,169,2533,783.28,8.19,101.2347712,0,-234.02,-14.51668067,0,-106.86,-1.942796452
533,101,463,0,5,0,1,0,0,419,17,2,26,45,40,1,0,0,8,0,0,0,1144,564,58,5793,533.23,8.55,104.5827482,0,-372.23,-24.20879433,0,-106.86,-1.35785461
534,165,743,2,5,2,0,0,0,723,25,0,27,72,42,3,0,0,4,2,1,0,430,908,75,1152,711.69,8.9,100.0006828,0,-284.96,-16.58753304,0,-8.9,-0.009801762
535,1053,1293,0,16,16,0,38,2,1878,43,12,76,49,171,29,0,0,5,11,0,0,735,2346,174,551738,1781,5.7,130.2736786,0,-498.32,-13.27753623,0,-106.86,-0.389433078
536,341,1986,4,28,17,19,34,0,1637,23,1,109,74,335,35,0,0,4,6,0,1,1239,2327,205,435355,3417.38,7.12,174.3923807,0,-355.84,-13.25734852,0,-142.48,-2.059544478
537,526,564,1,18,24,6,5,0,706,12,1,27,61,197,18,10,1,2,1,0,0,520,1090,77,63042,1371.37,10.69,117.8627431,0,-390.04,-18.51804587,0,-89.05,-0.779385321
538,529,1741,0,51,0,0,10,1,1667,39,0,58,160,260,9,0,0,13,2,0,0,1392,2270,136,62627,1679.84,3.56,101.0267445,0,-312.03,-15.37011013,0,-71.24,-0.089440529
539,374,1593,0,3,20,0,1,0,1556,40,0,28,81,219,0,0,0,11,8,0,0,1182,1967,47,12346,1281.96,13.18,127.3139654,0,-450.95,-19.29521607,0,-89.05,-0.764158617
540,580,2863,5,173,112,12,3,2,1741,52,63,266,79,739,120,0,0,37,35,1,3,1466,3443,187,930913,2766.96,6.06,161.9719431,0,-418.89,-13.75345919,0,-35.62,-0.132939297
541,311,1283,0,6,23,5,0,1,1098,32,2,195,17,158,24,16,0,1,16,0,0,498,1594,75,1793,1068.24,8.9,104.1509912,0,-190.21,-16.54772271,0,-113.63,-0.404247177
542,175,887,0,27,14,4,24,0,718,17,0,21,46,166,19,0,3,1,2,0,0,1209,1062,169,193954,1282.32,9.62,102.1826365,0,-576.33,-15.03944444,0,-89.05,-0.461177024
543,194,820,4,10,19,1,27,0,706,16,1,47,65,99,5,0,0,9,5,0,0,981,1014,116,223627,2813.27,7.12,164.496854,0,-249.34,-15.83910256,0,-106.86,-0.238865878
544,91,684,0,4,1,1,0,0,586,22,1,21,52,76,7,0,0,3,1,0,0,1379,775,66,1024,1092.82,17.81,131.3428387,0,-424.59,-15.33535484,0,-35.62,-0.08963871
545,503,1105,0,35,6,0,6,0,1084,10,0,28,121,292,10,0,0,16,0,0,0,737,1608,178,116817,2168.19,5.34,108.1601119,0,-782.93,-23.81505597,0,-135,-1.04710199
546,53,380,0,25,10,3,0,0,250,8,1,45,29,41,4,0,0,11,6,0,0,1328,433,69,555,853.46,17.81,120.6350577,0,-468.05,-29.20030023,0,-89.05,-0.255011547
547,657,683,0,9,1,1,4,1,1092,27,0,17,103,80,1,0,1,2,0,1,0,1418,1340,150,29962,1175.1,3.56,85.60473881,0,-375.43,-17.67668657,0,-498.32,-1.363910448
548,955,2373,0,24,30,2,22,1,2519,11,0,53,173,456,13,0,0,11,13,0,0,60,3328,132,154664,1062.9,5.34,82.35607572,0,-223.34,-14.41751502,0,-106.86,-0.637049279
549,644,1794,1,42,26,9,1,2,1870,36,6,142,78,171,41,0,0,9,3,1,0,1431,2438,189,24550,2348.78,10.69,135.8195324,0,-468.76,-15.31865874,0,-39.18,-0.103732568
550,206,520,0,2,2,0,0,0,521,11,0,17,58,112,0,0,0,2,1,0,0,1059,726,106,1132,994.51,3.56,105.003719,0,-231.53,-16.08133609,0,-35.62,-0.125110193
551,281,1021,0,15,4,3,2,3,946,16,0,51,53,187,10,0,0,5,7,0,0,1504,1302,104,34990,1688.39,8.9,113.0009293,0,-641.16,-20.9196851,0,-95.11,-0.334316436
552,241,937,0,11,2,2,10,1,852,11,0,23,52,200,3,0,0,4,7,0,0,749,1178,98,154393,2118.68,10.69,128.924983,0,-161.71,-14.01391341,0,-35.62,-0.107342954
553,291,558,5,7,2,0,17,0,599,16,0,25,48,102,1,0,0,19,8,0,0,1194,849,54,161815,1219.98,10.69,106.6552532,0,-413.9,-20.86623086,0,-267.15,-1.432320377
554,104,874,7,1,10,3,1,0,748,8,0,46,45,79,7,0,0,0,23,0,0,1218,978,54,9461,712.04,18.17,141.6883538,0,-284.96,-19.36360941,0,0,0
555,153,502,0,3,16,3,5,0,484,16,1,54,19,38,0,0,0,14,2,0,0,1303,655,73,32267,712.4,11.75,74.55465649,0,-120.75,-18.48192366,0,-35.62,-0.579160305
556,223,741,1,8,7,0,0,0,633,20,12,16,26,171,17,0,0,52,1,0,0,614,964,287,75219,925.41,3.56,91.99369295,0,-352.64,-15.96140041,0,-89.05,-0.112697095
557,303,947,0,7,0,0,6,0,916,31,3,43,137,83,0,0,0,22,0,2,0,127,1250,132,31088,712.4,7.12,81.261232,0,-479.8,-18.123632,0,-58.77,-0.270152
558,266,542,0,8,4,0,24,0,629,24,0,28,10,71,3,0,0,1,6,0,0,1031,808,69,302885,1781,10.69,129.140495,0,-427.44,-22.83753713,0,-284.96,-2.941237624
559,101,183,1,2,1,1,5,0,233,5,0,2,13,15,1,0,0,5,0,0,0,549,284,47,44097,1069.67,8.9,92.29169014,0,-113.98,-14.13876761,0,-35.62,-0.125422535
560,459,1484,4,35,6,2,15,0,1507,19,3,48,98,165,25,0,1,1,13,1,0,1025,1943,121,183794,1781.36,0.36,100.2299434,0,-355.84,-15.62731858,0,-106.86,-1.647143592
561,873,1310,0,21,8,3,1,0,1591,37,2,59,71,365,12,0,0,2,11,0,0,1270,2183,173,25029,1781.36,3.56,124.0069995,0,-569.56,-19.71650023,0,-391.46,-1.265863491
562,595,582,1,19,0,1,0,0,918,13,0,17,90,113,1,0,0,4,0,0,0,1438,1177,89,1643,1175.1,3.56,85.08060323,0,-390.04,-19.06451147,0,-89.05,-0.151316907
563,254,699,0,4,1,2,0,0,655,11,0,10,45,218,2,0,1,3,1,0,0,392,953,140,1251,1182.94,6.06,113.0251626,0,-297.78,-12.45194124,0,-89.05,-0.265372508
564,343,758,0,6,8,0,0,0,791,33,2,20,51,155,25,0,0,10,0,0,0,583,1101,105,1306,1138.42,3.21,75.4282743,0,-284.96,-9.941180745,0,-71.24,-0.292461399
565,176,1568,0,90,20,0,0,0,1240,8,2,75,140,152,9,0,0,7,1,0,0,484,1744,138,2278,534.3,7.12,93.138125,0,-248.63,-11.31194954,0,-35.62,-0.035739679
566,333,1129,0,22,2,1,0,0,1206,8,2,34,37,120,16,1,0,13,0,0,0,235,1462,73,1878,1067.89,8.9,102.8203215,0,-780.08,-33.12900821,0,-213.36,-3.775861833
567,352,858,1,5,3,3,23,0,935,4,1,19,66,142,4,0,0,0,4,0,0,271,1210,149,229247,1504.94,13.89,122.9932727,0,-266.08,-15.02869421,0,-35.62,-0.051512397
568,253,1019,0,10,10,0,49,0,827,12,3,25,41,283,5,0,0,5,2,0,0,1170,1272,145,319736,1227.82,7.12,106.7450708,0,-248.98,-17.30755503,0,-89.05,-0.168018868
569,86,198,1,6,1,1,3,0,202,5,0,12,16,27,5,0,0,4,1,0,0,1577,284,21,37628,890.5,21.37,138.3679577,0,-227.97,-25.93471831,0,-89.05,-0.438978873
570,211,615,1,28,14,0,0,0,627,39,0,21,52,33,5,0,0,5,1,0,0,873,826,111,1452,769.04,7.12,114.4132203,0,-390.04,-30.97893462,0,-106.86,-0.541198547
571,493,1149,0,3,0,1,21,0,1414,29,1,35,53,78,5,0,1,1,0,0,0,1056,1642,114,140655,712.4,0.71,85.91582826,0,-297.78,-16.732838,0,-248.98,-0.987685749
572,229,596,3,1,38,0,16,0,615,5,2,27,38,68,5,0,0,2,5,0,0,83,825,60,167657,1068.6,12.11,116.6943636,0,-173.47,-11.6693697,0,0,0
573,275,1014,0,5,0,0,32,0,1031,33,0,13,66,77,5,0,0,21,6,0,0,593,1289,140,218860,1869.34,3.56,80.98504267,0,-312.03,-15.11065943,0,-71.24,-0.180993018
574,497,1807,0,8,3,1,0,1,1708,27,2,28,177,326,7,0,1,8,7,0,0,1473,2304,211,2566,1781,10.33,104.5534071,0,-355.84,-15.02571615,0,-71.24,-0.042513021
575,892,3053,0,14,8,3,0,1,2889,34,37,122,236,578,2,0,11,8,2,0,0,1475,3945,382,5197,1279.11,2.49,71.14968061,0,-297.78,-9.098935361,0,-106.86,-0.114669202
576,533,3067,1,54,131,10,0,10,2078,82,11,356,108,569,142,3,0,34,11,0,0,911,3600,265,78844,1388.11,3.56,120.4580639,0,-483.01,-13.98661944,0,-106.86,-0.400519444
577,49,88,0,5,2,0,0,0,100,1,0,8,7,11,2,0,0,1,0,0,0,991,137,13,178,712.04,17.81,123.9254015,0,-248.98,-28.1629927,0,-71.24,-0.52
578,315,1356,5,66,12,3,56,0,1077,25,0,102,48,179,77,0,0,19,2,0,0,42,1671,178,978452,2137.2,2.14,149.4910293,0,-463.06,-18.58423698,0,-89.05,-0.843058049
579,288,828,0,7,4,0,28,0,881,15,0,46,55,70,1,0,0,5,4,0,0,608,1116,87,377855,2083.77,3.56,110.7634677,0,-320.22,-14.77181004,0,-106.5,-0.803969534
580,677,1166,4,41,76,1,58,0,1149,3,5,37,33,376,53,2,0,3,2,0,0,1404,1843,285,498414,6589.34,7.12,124.1313945,0,-534.3,-11.7753554,0,-71.24,-0.469636462
581,247,435,0,5,5,0,0,0,575,20,1,19,29,26,0,0,0,2,0,0,0,1399,682,87,727,391.46,9.26,75.00939883,0,-205.53,-20.04652493,0,0,0
582,202,717,0,5,0,2,0,0,753,5,1,7,28,115,3,0,0,0,0,0,0,333,919,92,1147,925.76,3.56,90.67749728,0,-284.96,-18.34789989,0,-248.98,-2.825527748
583,289,726,1,12,16,3,4,0,686,57,0,55,122,41,1,0,1,16,0,0,0,890,1015,60,23439,1887.86,10.69,117.3911921,0,-854.88,-26.26329064,0,-71.24,-0.284955665
584,409,918,2,11,15,0,11,0,867,24,0,16,65,250,16,0,9,13,27,1,0,598,1327,203,50564,1940.93,4.27,112.109691,0,-426.73,-23.07204974,0,-356.2,-2.970331575
585,251,1189,0,23,59,4,0,1,842,19,1,56,68,338,25,0,2,2,0,0,0,842,1440,95,1637,5979.89,7.12,116.7214861,0,-641.16,-10.61779861,0,-106.86,-0.362868056
586,173,797,0,7,53,3,33,0,673,13,1,76,23,69,11,0,0,8,0,0,0,851,970,85,389836,1538.43,0.71,133.4839072,0,-248.98,-11.53540206,0,-35.62,-0.056917526
587,671,1735,8,38,51,4,28,0,1505,16,1,65,166,459,27,0,1,21,16,0,0,844,2406,144,502359,2146.1,7.12,106.4768329,0,-624.06,-22.93643392,0,-178.1,-0.571903574
588,205,545,0,38,2,0,0,0,465,22,2,41,76,79,18,0,0,6,1,0,0,1436,750,39,971,3846.25,13.89,135.53692,0,-1068.6,-21.03354667,0,-178.1,-0.28496
589,530,2063,2,44,81,10,1,0,1708,50,3,62,143,412,20,1,2,34,20,0,0,1184,2593,232,7671,4986.44,0.36,102.1196645,0,-1872.19,-15.21668338,0,-1211.08,-0.668299267
590,282,563,0,0,0,0,0,0,675,3,1,51,43,57,4,0,0,8,2,1,0,684,845,184,1076,356.2,13.18,76.61391716,0,-213.36,-14.29530178,0,-184.16,-0.835053254
591,460,1424,0,4,2,1,2,1,1416,30,0,84,78,229,2,0,0,29,6,0,0,1547,1884,135,11226,995.94,3.56,124.0521762,0,-675.71,-27.35095011,0,-391.46,-4.219235669
592,94,542,0,0,1,0,0,0,519,0,0,2,58,56,0,0,0,0,0,0,0,99,636,139,945,712.04,18.88,96.00209119,0,-226.9,-15.57996855,0,0,0
593,219,556,0,7,5,0,8,0,570,16,2,26,29,82,21,0,0,7,1,1,0,332,775,70,85168,1167.62,7.12,108.6485161,0,-320.22,-15.84734194,0,-35.62,-0.07123871
594,2037,2097,0,22,136,0,50,1,3064,26,22,165,191,400,12,0,1,38,5,0,1,464,4134,287,745571,2083.41,7.12,104.5041848,0,-644.01,-17.882985,0,-184.87,-1.826025641
595,165,811,0,0,2,0,13,0,770,8,0,35,61,52,9,0,0,26,0,0,0,320,976,98,105087,1439.76,5.34,109.5177254,0,-142.48,-14.67529713,0,-46.31,-0.538288934
596,198,964,1,26,24,1,13,4,694,15,0,71,26,194,58,1,0,22,11,1,0,994,1162,94,265090,2254.75,10.33,160.124105,0,-390.04,-16.15734079,0,-89.05,-0.177788296
597,344,748,0,24,8,2,14,0,811,18,1,26,46,116,12,0,0,10,4,0,0,58,1092,203,132391,2083.41,0.71,99.65582418,0,-320.58,-19.1343956,0,-89.05,-0.099487179
598,77,948,0,18,27,3,3,0,812,10,0,47,32,29,30,0,0,13,1,0,0,918,1025,78,31613,947.85,10.69,88.95349268,0,-213.36,-16.58315122,0,-113.63,-0.211639024
599,32,383,0,1,0,0,3,0,361,3,0,2,35,4,0,0,0,6,0,0,0,701,415,66,22983,712.4,7.12,76.87448193,0,-297.78,-23.69183133,0,0,0
600,47,474,0,5,1,0,3,0,430,0,1,0,23,52,1,0,0,0,5,0,0,511,521,32,21778,712.04,16.39,100.776142,0,-118.26,-12.51107486,0,-35.62,-0.136737044
601,130,628,0,3,2,0,0,0,627,5,0,9,50,53,5,0,0,3,1,0,0,949,758,93,1016,569.21,17.81,104.2333377,0,-384.7,-19.16412929,0,-89.05,-0.143324538
602,140,604,0,6,1,0,1,0,628,5,0,5,38,60,0,0,0,0,0,0,0,568,744,48,11965,908.31,6.06,108.3389382,0,-318.44,-13.15908602,0,-35.62,-0.047876344
603,327,932,0,5,4,0,6,0,926,6,1,40,39,207,2,0,0,1,22,0,0,367,1259,75,98981,2058.84,11.4,105.4493249,0,-543.92,-24.77698173,0,-142.48,-7.504940429
604,227,383,0,3,0,0,1,1,456,15,0,7,60,59,6,0,0,1,1,0,0,486,610,49,8130,2478.08,7.12,102.8125902,0,-595.57,-24.09342623,0,-89.05,-0.145983607
605,179,1270,0,13,3,2,19,0,1017,7,0,28,138,202,20,0,0,0,0,0,0,421,1449,106,193459,1396.66,8.9,129.1991304,0,-284.96,-18.29870945,0,-106.5,-0.379296066
606,83,419,0,0,0,0,6,0,425,3,0,0,31,33,3,0,0,0,1,0,0,1116,502,32,40173,1815.55,7.12,108.2722311,0,-320.22,-12.02681275,0,0,0
607,207,635,0,5,8,0,6,0,674,8,0,28,65,37,4,0,1,4,0,1,1,1572,842,33,37886,713.47,8.9,74.23416865,0,-390.04,-16.39606888,0,-89.05,-0.26652019
608,91,558,0,1,2,0,33,0,515,4,0,3,38,51,1,0,0,0,1,0,0,124,649,78,630593,4313.58,10.69,202.243282,0,-463.06,-22.32368259,0,-35.62,-0.164653313
609,372,217,1,4,0,1,1,0,523,5,1,4,29,11,9,0,0,0,0,0,0,696,589,83,14077,581.67,3.56,61.13035654,0,-217.28,-13.52383701,0,0,0
610,64,240,0,7,0,1,0,0,244,0,0,0,2,32,1,0,0,14,3,0,0,884,304,48,430,533.94,21.02,103.7454934,0,-312.03,-14.73651316,0,0,0
611,196,784,0,9,0,0,3,0,792,5,0,12,113,39,3,0,1,3,0,0,0,594,980,27,42321,1674.5,10.33,113.9482755,0,-213.72,-22.34844898,0,-71.24,-1.108571429
612,161,689,0,1,4,0,10,0,579,5,0,19,24,198,3,0,0,4,3,0,0,1582,850,64,183659,2240.5,13.89,138.7428706,0,-640.8,-24.92309412,0,-142.48,-2.724658824
613,242,644,2,9,0,0,11,0,701,13,1,25,42,77,5,0,0,0,0,0,0,1454,886,87,108549,1674.14,12.11,120.2310045,0,-283.54,-20.99957111,0,-89.05,-0.297505643
614,651,1698,0,16,6,4,109,0,1810,23,1,45,85,242,2,0,0,1,5,0,0,748,2349,234,1064834,1976.91,3.56,131.4278203,0,-569.21,-18.64016603,0,-213.36,-4.57761175
615,470,1069,2,20,0,0,14,0,1205,12,0,20,86,164,6,0,0,2,8,0,0,1537,1539,155,119942,2314.94,5.7,81.12892788,0,-1246.7,-18.68716699,0,-71.24,-0.23005848
616,365,888,0,2,0,0,1,0,910,46,0,32,171,49,10,0,0,31,0,1,0,750,1253,74,7725,712.04,8.9,86.79031125,0,-463.06,-22.57167598,0,-71.24,-0.113703113
617,193,1286,0,30,5,0,0,0,1219,6,0,39,99,62,17,0,0,2,0,0,0,1352,1479,63,2028,1032.62,6.06,109.6559905,0,-284.96,-13.50968222,0,-14.25,-0.009634888
618,38,207,0,4,0,0,0,0,186,14,1,6,14,15,1,0,0,4,0,0,0,1275,245,29,318,5342.64,10.69,130.5911837,0,-1781,-27.31832653,0,-35.62,-0.145387755
619,54,218,0,2,1,0,0,0,216,7,0,17,5,18,4,0,0,2,0,0,0,723,272,15,351,1138.77,14.25,112.7564338,0,-712.04,-21.98488971,0,-89.05,-0.654779412
620,235,1560,2,12,1,0,0,0,1368,10,1,33,47,278,26,0,0,0,17,0,0,305,1795,71,2147,1175.1,8.9,126.2966908,0,-356.2,-18.932,0,-106.86,-0.645910864
621,198,1095,0,61,26,1,3,3,959,1,1,16,11,172,35,0,1,2,1,0,0,214,1293,215,40633,1495.68,0.36,92.51085073,0,-1495.68,-25.38242073,0,-159.93,-1.450146945
622,413,736,1,9,180,0,1,0,741,17,4,98,26,51,13,2,0,3,3,0,0,1232,1149,79,9493,746.95,5.34,85.07920801,0,-255.4,-15.1448738,0,-35.62,-0.14105309
623,472,847,0,5,6,0,0,0,994,65,0,50,93,84,1,0,0,17,3,1,0,811,1319,123,1729,1281.96,8.9,88.73699014,0,-400.37,-14.56710387,0,-35.62,-0.067505686
624,497,2175,2,44,1,2,0,8,2049,60,7,73,170,218,21,0,0,13,4,0,0,379,2672,221,77138,2374.43,7.12,123.3472605,0,-391.46,-17.2955015,0,-89.05,-0.354191617
